Date (UTC), Q (cms)
07/26/2022 16:15,3.08654
07/26/2022 16:30,3.48297
07/26/2022 16:45,4.33248
07/26/2022 17:00,5.5501
07/26/2022 17:15,7.30575
07/26/2022 17:30,10.3073
07/26/2022 17:45,12.6859
07/26/2022 18:00,13.5071
07/26/2022 18:15,13.677
07/26/2022 18:30,12.8275
07/26/2022 18:45,12.1196
07/26/2022 19:00,11.3267
07/26/2022 19:15,10.7321
07/26/2022 19:30,10.364
07/26/2022 19:45,10.2224
07/26/2022 20:00,10.3073
07/26/2022 20:15,10.364
07/26/2022 20:30,10.364
07/26/2022 20:45,10.2224
07/26/2022 21:00,10.1657
07/26/2022 21:15,10.5339
07/26/2022 21:30,11.2701
07/26/2022 21:45,11.8648
07/26/2022 22:00,12.1196
07/26/2022 22:15,12.3461
07/26/2022 22:30,12.601
07/26/2022 22:45,12.601
07/26/2022 23:00,12.601
07/26/2022 23:15,12.516
07/26/2022 23:30,12.3461
07/26/2022 23:45,12.2612
07/27/2022 00:00,12.0347
07/27/2022 00:15,11.7232
07/27/2022 00:30,11.3267
07/27/2022 00:45,11.0436
07/27/2022 01:00,10.5905
07/27/2022 01:15,10.3073
07/27/2022 01:30,10.0242
07/27/2022 01:45,9.59941
07/27/2022 02:00,9.31624
07/27/2022 02:15,8.97644
07/27/2022 02:30,8.66496
07/27/2022 02:45,8.32515
07/27/2022 03:00,8.01367
07/27/2022 03:15,7.78713
07/27/2022 03:30,7.53228
07/27/2022 03:45,7.2208
07/27/2022 04:00,6.99426
07/27/2022 04:15,6.76773
07/27/2022 04:30,6.59783
07/27/2022 04:45,6.34297
07/27/2022 05:00,6.22971
07/27/2022 05:15,6.00317
07/27/2022 05:30,5.86159
07/27/2022 05:45,5.69169
07/27/2022 06:00,5.60674
07/27/2022 06:15,5.3802
07/27/2022 06:30,5.23862
07/27/2022 06:45,5.15367
07/27/2022 07:00,5.0404
07/27/2022 07:15,4.95545
07/27/2022 07:30,4.75723
07/27/2022 07:45,4.72891
07/27/2022 08:00,4.64396
07/27/2022 08:15,4.5307
07/27/2022 08:30,4.44574
07/27/2022 08:45,4.36079
07/27/2022 09:00,4.27584
07/27/2022 09:15,4.19089
07/27/2022 09:30,4.10594
07/27/2022 09:45,4.10594
07/27/2022 10:00,4.04931
07/27/2022 10:15,4.02099
07/27/2022 10:30,4.02099
07/27/2022 10:45,3.93604
07/27/2022 11:00,3.93604
07/27/2022 11:15,3.90772
07/27/2022 11:30,3.90772
07/27/2022 11:45,3.85109
07/27/2022 12:00,3.90772
07/27/2022 12:15,3.90772
07/27/2022 12:30,3.90772
07/27/2022 12:45,3.93604
07/27/2022 13:00,3.90772
07/27/2022 13:15,3.90772
07/27/2022 13:30,3.96436
07/27/2022 13:45,3.96436
07/27/2022 14:00,4.04931
07/27/2022 14:15,4.10594
07/27/2022 14:30,4.19089
07/27/2022 14:45,6.37129
07/27/2022 15:00,12.2046
07/27/2022 15:15,15.0646
07/27/2022 15:30,15.9141
07/27/2022 15:45,15.7158
07/27/2022 16:00,14.6115
07/27/2022 16:15,13.762
07/27/2022 16:30,12.8275
07/27/2022 16:45,12.1196
07/27/2022 17:00,11.6382
07/27/2022 17:15,11.4117
07/27/2022 17:30,11.6382
07/27/2022 17:45,11.7232
07/27/2022 18:00,11.8648
07/27/2022 18:15,11.6382
07/27/2022 18:30,11.3267
07/27/2022 18:45,11.0436
07/27/2022 19:00,10.5905
07/27/2022 19:15,10.2224
07/27/2022 19:30,9.741
07/27/2022 19:45,9.31624
07/27/2022 20:00,8.97644
07/27/2022 20:15,8.60832
07/27/2022 20:30,8.32515
07/27/2022 20:45,8.01367
07/27/2022 21:00,7.70218
07/27/2022 21:15,7.47565
07/27/2022 21:30,7.16416
07/27/2022 21:45,6.99426
07/27/2022 22:00,6.76773
07/27/2022 22:15,6.59783
07/27/2022 22:30,6.88099
07/27/2022 22:45,6.76773
07/27/2022 23:00,6.82436
07/27/2022 23:15,6.99426
07/27/2022 23:30,7.41901
07/27/2022 23:45,8.0703
07/28/2022 00:00,11.4117
07/28/2022 00:15,31.1485
07/28/2022 00:30,47.2891
07/28/2022 00:45,54.0852
07/28/2022 01:00,55.7842
07/28/2022 01:15,55.7842
07/28/2022 01:30,53.2357
07/28/2022 01:45,49.5545
07/28/2022 02:00,46.1565
07/28/2022 02:15,43.0416
07/28/2022 02:30,39.3604
07/28/2022 02:45,36.8119
07/28/2022 03:00,33.9802
07/28/2022 03:15,32.2812
07/28/2022 03:30,31.1485
07/28/2022 03:45,31.1485
07/28/2022 04:00,31.998
07/28/2022 04:15,34.2634
07/28/2022 04:30,39.3604
07/28/2022 04:45,46.4396
07/28/2022 05:00,53.5188
07/28/2022 05:15,61.1644
07/28/2022 05:30,67.3941
07/28/2022 05:45,72.7743
07/28/2022 06:00,78.1545
07/28/2022 06:15,83.8179
07/28/2022 06:30,87.4991
07/28/2022 06:45,91.1802
07/28/2022 07:00,91.7466
07/28/2022 07:15,92.0298
07/28/2022 07:30,89.7644
07/28/2022 07:45,86.3664
07/28/2022 08:00,81.5525
07/28/2022 08:15,78.1545
07/28/2022 08:30,73.907
07/28/2022 08:45,71.3585
07/28/2022 09:00,70.5089
07/28/2022 09:15,71.3585
07/28/2022 09:30,73.907
07/28/2022 09:45,76.1723
07/28/2022 10:00,78.1545
07/28/2022 10:15,81.5525
07/28/2022 10:30,81.5525
07/28/2022 10:45,83.2515
07/28/2022 11:00,80.9862
07/28/2022 11:15,79.8535
07/28/2022 11:30,76.4555
07/28/2022 11:45,73.3406
07/28/2022 12:00,69.3763
07/28/2022 12:15,64.8456
07/28/2022 12:30,61.4476
07/28/2022 12:45,58.0495
07/28/2022 13:00,54.9347
07/28/2022 13:15,52.103
07/28/2022 13:30,49.8377
07/28/2022 13:45,47.5723
07/28/2022 14:00,46.1565
07/28/2022 14:15,44.4574
07/28/2022 14:30,43.0416
07/28/2022 14:45,41.3426
07/28/2022 15:00,40.2099
07/28/2022 15:15,39.0772
07/28/2022 15:30,37.9446
07/28/2022 15:45,37.0951
07/28/2022 16:00,36.2456
07/28/2022 16:15,35.1129
07/28/2022 16:30,33.9802
07/28/2022 16:45,33.4139
07/28/2022 17:00,32.5644
07/28/2022 17:15,31.998
07/28/2022 17:30,30.5822
07/28/2022 17:45,29.7327
07/28/2022 18:00,28.8832
07/28/2022 18:15,27.8071
07/28/2022 18:30,27.1275
07/28/2022 18:45,26.3347
07/28/2022 19:00,25.6834
07/28/2022 19:15,25.1737
07/28/2022 19:30,24.5507
07/28/2022 19:45,23.8145
07/28/2022 20:00,23.0782
07/28/2022 20:15,22.3703
07/28/2022 20:30,21.7757
07/28/2022 20:45,21.2093
07/28/2022 21:00,20.643
07/28/2022 21:15,20.1899
07/28/2022 21:30,19.9634
07/28/2022 21:45,19.397
07/28/2022 22:00,18.9723
07/28/2022 22:15,18.6608
07/28/2022 22:30,18.236
07/28/2022 22:45,17.6131
07/28/2022 23:00,17.4149
07/28/2022 23:15,17.1034
07/28/2022 23:30,16.7069
07/28/2022 23:45,16.3955
07/29/2022 00:00,15.8291
07/29/2022 00:15,15.4327
07/29/2022 00:30,15.1495
07/29/2022 00:45,14.7814
07/29/2022 01:00,14.5265
07/29/2022 01:15,14.1867
07/29/2022 01:30,13.9319
07/29/2022 01:45,13.677
07/29/2022 02:00,13.5071
07/29/2022 02:15,13.1673
07/29/2022 02:30,12.8275
07/29/2022 02:45,12.6859
07/29/2022 03:00,12.4311
07/29/2022 03:15,12.2046
07/29/2022 03:30,12.0347
07/29/2022 03:45,11.7232
07/29/2022 04:00,11.5816
07/29/2022 04:15,11.5816
07/29/2022 04:30,11.6382
07/29/2022 04:45,11.6382
07/29/2022 05:00,11.8081
07/29/2022 05:15,11.9497
07/29/2022 05:30,12.2612
07/29/2022 05:45,13.1673
07/29/2022 06:00,15.5176
07/29/2022 06:15,20.8695
07/29/2022 06:30,28.8832
07/29/2022 06:45,37.0951
07/29/2022 07:00,42.4753
07/29/2022 07:15,45.8733
07/29/2022 07:30,46.7228
07/29/2022 07:45,47.8555
07/29/2022 08:00,47.5723
07/29/2022 08:15,46.4396
07/29/2022 08:30,45.5901
07/29/2022 08:45,44.4574
07/29/2022 09:00,43.3248
07/29/2022 09:15,42.1921
07/29/2022 09:30,41.0594
07/29/2022 09:45,39.3604
07/29/2022 10:00,38.2277
07/29/2022 10:15,36.8119
07/29/2022 10:30,35.6792
07/29/2022 10:45,34.5466
07/29/2022 11:00,33.4139
07/29/2022 11:15,32.5644
07/29/2022 11:30,30.8654
07/29/2022 11:45,30.0159
07/29/2022 12:00,29.1664
07/29/2022 12:15,28.062
07/29/2022 12:30,27.0143
07/29/2022 12:45,26.4763
07/29/2022 13:00,25.825
07/29/2022 13:15,24.9188
07/29/2022 13:30,24.1826
07/29/2022 13:45,23.9277
07/29/2022 14:00,23.4463
07/29/2022 14:15,22.5968
07/29/2022 14:30,22.0022
07/29/2022 14:45,21.7757
07/29/2022 15:00,21.0961
07/29/2022 15:15,20.643
07/29/2022 15:30,20.0766
07/29/2022 15:45,19.7368
07/29/2022 16:00,19.1988
07/29/2022 16:15,18.6608
07/29/2022 16:30,18.4343
07/29/2022 16:45,18.1228
07/29/2022 17:00,17.6131
07/29/2022 17:15,17.4149
07/29/2022 17:30,16.9901
07/29/2022 17:45,16.7069
07/29/2022 18:00,16.3955
07/29/2022 18:15,15.999
07/29/2022 18:30,15.7158
07/29/2022 18:45,15.4327
07/29/2022 19:00,15.1495
07/29/2022 19:15,14.9796
07/29/2022 19:30,14.6964
07/29/2022 19:45,14.3566
07/29/2022 20:00,14.1867
07/29/2022 20:15,13.9319
07/29/2022 20:30,13.762
07/29/2022 20:45,13.5071
07/29/2022 21:00,13.1673
07/29/2022 21:15,12.9974
07/29/2022 21:30,12.8275
07/29/2022 21:45,12.4311
07/29/2022 22:00,12.2046
07/29/2022 22:15,12.0347
07/29/2022 22:30,11.8081
07/29/2022 22:45,11.5816
07/29/2022 23:00,11.4117
07/29/2022 23:15,11.1852
07/29/2022 23:30,11.0436
07/29/2022 23:45,10.902
07/30/2022 00:00,10.6755
07/30/2022 00:15,10.5905
07/30/2022 00:30,10.364
07/30/2022 00:45,10.0808
07/30/2022 01:00,10.0242
07/30/2022 01:15,9.88258
07/30/2022 01:30,9.65604
07/30/2022 01:45,9.54278
07/30/2022 02:00,9.40119
07/30/2022 02:15,9.25961
07/30/2022 02:30,9.20298
07/30/2022 02:45,9.06139
07/30/2022 03:00,8.91981
07/30/2022 03:15,8.72159
07/30/2022 03:30,8.72159
07/30/2022 03:45,8.52337
07/30/2022 04:00,8.46674
07/30/2022 04:15,8.4101
07/30/2022 04:30,8.26852
07/30/2022 04:45,8.21189
07/30/2022 05:00,8.01367
07/30/2022 05:15,7.95703
07/30/2022 05:30,7.84377
07/30/2022 05:45,7.78713
07/30/2022 06:00,7.70218
07/30/2022 06:15,7.58891
07/30/2022 06:30,7.58891
07/30/2022 06:45,7.47565
07/30/2022 07:00,7.41901
07/30/2022 07:15,7.36238
07/30/2022 07:30,7.2208
07/30/2022 07:45,7.10753
07/30/2022 08:00,7.10753
07/30/2022 08:15,6.99426
07/30/2022 08:30,6.93763
07/30/2022 08:45,6.88099
07/30/2022 09:00,6.76773
07/30/2022 09:15,6.71109
07/30/2022 09:30,6.65446
07/30/2022 09:45,6.59783
07/30/2022 10:00,6.54119
07/30/2022 10:15,6.48456
07/30/2022 10:30,6.42792
07/30/2022 10:45,6.37129
07/30/2022 11:00,6.34297
07/30/2022 11:15,6.28634
07/30/2022 11:30,6.22971
07/30/2022 11:45,6.17307
07/30/2022 12:00,6.11644
07/30/2022 12:15,6.05981
07/30/2022 12:30,6.00317
07/30/2022 12:45,6.00317
07/30/2022 13:00,5.8899
07/30/2022 13:15,5.86159
07/30/2022 13:30,5.80495
07/30/2022 13:45,5.80495
07/30/2022 14:00,5.74832
07/30/2022 14:15,5.69169
07/30/2022 14:30,5.63505
07/30/2022 14:45,5.60674
07/30/2022 15:00,5.5501
07/30/2022 15:15,5.49347
07/30/2022 15:30,5.49347
07/30/2022 15:45,5.43683
07/30/2022 16:00,5.3802
07/30/2022 16:15,5.3802
07/30/2022 16:30,5.35188
07/30/2022 16:45,5.29525
07/30/2022 17:00,5.23862
07/30/2022 17:15,5.18198
07/30/2022 17:30,5.15367
07/30/2022 17:45,5.15367
07/30/2022 18:00,5.0404
07/30/2022 18:15,5.0404
07/30/2022 18:30,5.01208
07/30/2022 18:45,4.95545
07/30/2022 19:00,4.89881
07/30/2022 19:15,4.8705
07/30/2022 19:30,4.8705
07/30/2022 19:45,4.75723
07/30/2022 20:00,4.75723
07/30/2022 20:15,4.72891
07/30/2022 20:30,4.67228
07/30/2022 20:45,4.64396
07/30/2022 21:00,4.58733
07/30/2022 21:15,4.58733
07/30/2022 21:30,4.50238
07/30/2022 21:45,4.44574
07/30/2022 22:00,4.44574
07/30/2022 22:15,4.41743
07/30/2022 22:30,4.36079
07/30/2022 22:45,4.33248
07/30/2022 23:00,4.27584
07/30/2022 23:15,4.21921
07/30/2022 23:30,4.21921
07/30/2022 23:45,4.19089
07/31/2022 00:00,4.10594
07/31/2022 00:15,4.10594
07/31/2022 00:30,4.04931
07/31/2022 00:45,4.02099
07/31/2022 01:00,3.96436
07/31/2022 01:15,3.96436
07/31/2022 01:30,3.93604
07/31/2022 01:45,3.90772
07/31/2022 02:00,3.85109
07/31/2022 02:15,3.82277
07/31/2022 02:30,3.76614
07/31/2022 02:45,3.76614
07/31/2022 03:00,3.73782
07/31/2022 03:15,3.68119
07/31/2022 03:30,3.68119
07/31/2022 03:45,3.65287
07/31/2022 04:00,3.62456
07/31/2022 04:15,3.56792
07/31/2022 04:30,3.53961
07/31/2022 04:45,3.53961
07/31/2022 05:00,3.48297
07/31/2022 05:15,3.48297
07/31/2022 05:30,3.45466
07/31/2022 05:45,3.42634
07/31/2022 06:00,3.42634
07/31/2022 06:15,3.42634
07/31/2022 06:30,3.3697
07/31/2022 06:45,3.3697
07/31/2022 07:00,3.28475
07/31/2022 07:15,3.28475
07/31/2022 07:30,3.28475
07/31/2022 07:45,3.25644
07/31/2022 08:00,3.25644
07/31/2022 08:15,3.1998
07/31/2022 08:30,3.1998
07/31/2022 08:45,3.17149
07/31/2022 09:00,3.17149
07/31/2022 09:15,3.17149
07/31/2022 09:30,3.08654
07/31/2022 09:45,3.08654
07/31/2022 10:00,3.05822
07/31/2022 10:15,3.08654
07/31/2022 10:30,3.05822
07/31/2022 10:45,3.00159
07/31/2022 11:00,3.00159
07/31/2022 11:15,2.97327
07/31/2022 11:30,2.97327
07/31/2022 11:45,2.94495
07/31/2022 12:00,2.88832
07/31/2022 12:15,2.88832
07/31/2022 12:30,2.86
07/31/2022 12:45,2.86
07/31/2022 13:00,2.82319
07/31/2022 13:15,2.82319
07/31/2022 13:30,2.82319
07/31/2022 13:45,2.78638
07/31/2022 14:00,2.74957
07/31/2022 14:15,2.78638
07/31/2022 14:30,2.74957
07/31/2022 14:45,2.71275
07/31/2022 15:00,2.71275
07/31/2022 15:15,2.71275
07/31/2022 15:30,2.67594
07/31/2022 15:45,2.67594
07/31/2022 16:00,2.67594
07/31/2022 16:15,2.67594
07/31/2022 16:30,2.64196
07/31/2022 16:45,2.60515
07/31/2022 17:00,2.60515
07/31/2022 17:15,2.57117
07/31/2022 17:30,2.57117
07/31/2022 17:45,2.53436
07/31/2022 18:00,2.53436
07/31/2022 18:15,2.53436
07/31/2022 18:30,2.78638
07/31/2022 18:45,2.78638
07/31/2022 19:00,2.82319
07/31/2022 19:15,2.86
07/31/2022 19:30,2.88832
07/31/2022 19:45,2.94495
07/31/2022 20:00,3.05822
07/31/2022 20:15,3.1998
07/31/2022 20:30,3.3697
07/31/2022 20:45,3.53961
07/31/2022 21:00,3.65287
07/31/2022 21:15,4.27584
07/31/2022 21:30,7.05089
07/31/2022 21:45,11.1002
07/31/2022 22:00,13.5921
07/31/2022 22:15,14.6964
07/31/2022 22:30,14.8947
07/31/2022 22:45,14.6115
07/31/2022 23:00,14.3566
07/31/2022 23:15,14.1018
07/31/2022 23:30,13.8469
07/31/2022 23:45,13.762
08/01/2022 00:00,13.3372
08/01/2022 00:15,13.0824
08/01/2022 00:30,12.7426
08/01/2022 00:45,12.3461
08/01/2022 01:00,12.2612
08/01/2022 01:15,11.9497
08/01/2022 01:30,11.7232
08/01/2022 01:45,11.4966
08/01/2022 02:00,11.2701
08/01/2022 02:15,11.1002
08/01/2022 02:30,11.0436
08/01/2022 02:45,10.9586
08/01/2022 03:00,11.1852
08/01/2022 03:15,11.3267
08/01/2022 03:30,11.6382
08/01/2022 03:45,11.8648
